MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82906,ERA12CA182,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82906/pdf,2/15/2012,South Charleston,West Virginia,United States,38.334445,-81.725555,0,0,Non-Fatal,non-fatal,False
83392,ERA12LA285,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83392/pdf,4/15/2012,Salem,West Virginia,United States,39.283054,-80.614997,0,1,Non-Fatal,non-fatal,False
83441,ERA12LA293,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83441/pdf,4/16/2012,Gerrardstown,West Virginia,United States,39.351665,-78.099723,0,0,Non-Fatal,non-fatal,False
84055,ERA12FA409,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84055/pdf,6/22/2012,Morgantown,West Virginia,United States,39.695835,-79.762222,1,0,Fatal,fatal,True
84250,ERA12LA435,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84250/pdf,7/8/2012,Charleston,West Virginia,United States,37.785556,-81.121109,0,0,Non-Fatal,non-fatal,False
85255,ERA13LA007,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85255/pdf,10/4/2012,Parkersburg,West Virginia,United States,39.344722,-81.439163,0,0,Non-Fatal,non-fatal,False
86647,ERA13CA202,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86647/pdf,4/13/2013,Summersville,West Virginia,United States,38.225555,-80.870552,0,0,Non-Fatal,non-fatal,False
86747,ERA13CA218,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86747/pdf,4/26/2013,Davis,West Virginia,United States,39.055,-79.431388,0,3,Non-Fatal,non-fatal,False
87181,ERA13CA283,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87181/pdf,6/12/2013,Morgantown,West Virginia,United States,39.606388,-80.03083,0,0,Non-Fatal,non-fatal,False
87551,ERA13CA333,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87551/pdf,7/21/2013,Logan,West Virginia,United States,37.850833,-81.902778,0,0,Non-Fatal,non-fatal,False
87623,ERA13LA344,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87623/pdf,7/29/2013,Center Point,West Virginia,United States,39.451667,-80.569168,0,0,Non-Fatal,non-fatal,False
88628,ERA14LA086,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88628/pdf,1/4/2014,Buckhannon,West Virginia,United States,38.998889,-80.253334,0,0,Non-Fatal,non-fatal,False
88863,ERA14FA138,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88863/pdf,3/1/2014,Lumberport,West Virginia,United States,39.423889,-80.446388,1,0,Fatal,fatal,True
89046,ERA14FA192,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/89046/pdf,4/11/2014,Hugheston,West Virginia,United States,38.215831,-81.394447,2,0,Fatal,fatal,True
89454,ERA14LA294,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/89454/pdf,6/16/2014,Pennsboro,West Virginia,United States,39.283611,-80.967224,0,0,Non-Fatal,non-fatal,False
90304,ERA15LA028,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/90304/pdf,10/26/2014,Valley Point,West Virginia,United States,39.576667,-79.656112,0,2,Non-Fatal,non-fatal,False
90380,ERA15FA049,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/90380/pdf,11/10/2014,Lewisburg,West Virginia,United States,37.865276,-80.399444,0,1,Non-Fatal,non-fatal,False
91653,ERA15LA287,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/91653/pdf,7/24/2015,Southside,West Virginia,United States,38.721942,-81.961387,0,0,Non-Fatal,non-fatal,False
91801,ERA15CA317,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/91801/pdf,8/14/2015,Fairmont,West Virginia,United States,39.447776,-80.167503,0,0,Non-Fatal,non-fatal,False
92457,ERA16LA070,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92457/pdf,12/16/2015,Charles Town,West Virginia,United States,39.238887,-77.906387,0,0,Non-Fatal,non-fatal,False
92895,ERA16FA141,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92895/pdf,3/26/2016,Charleston,West Virginia,United States,38.375831,-81.593055,1,1,Fatal,fatal,True
93168,ERA16LA184,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93168/pdf,5/14/2016,Hedgesville,West Virginia,United States,39.574722,-77.971389,0,1,Non-Fatal,non-fatal,False
93364,GAA16CA300,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93364/pdf,6/9/2016,Moundsville,West Virginia,United States,39.880832,-80.735557,0,0,Non-Fatal,non-fatal,False
93432,ERA16CA227,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93432/pdf,6/12/2016,Maysville,West Virginia,United States,39.073055,-79.259445,0,0,Non-Fatal,non-fatal,False
93618,ERA16CA259,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/93618/pdf,7/17/2016,Hedgesville,West Virginia,United States,39.574722,-77.971389,0,0,Non-Fatal,non-fatal,False
94021,GAA16CA490,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94021/pdf,9/14/2016,Parkersburg,West Virginia,United States,39.343334,-81.440551,0,0,Non-Fatal,non-fatal,False
94441,ERA17LA063,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94441/pdf,11/22/2016,Bluefield,West Virginia,United States,37.295833,-81.207496,0,0,Non-Fatal,non-fatal,False
94673,GAA17CA128,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94673/pdf,1/28/2017,Charleston,West Virginia,United States,38.377777,-81.590278,0,0,Non-Fatal,non-fatal,False
95291,GAA17CA316,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/95291/pdf,6/2/2017,Canaan Valley,West Virginia,United States,39.055831,-79.43,0,0,Non-Fatal,non-fatal,False
95423,ERA17LA209,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/95423/pdf,6/23/2017,Dennis,West Virginia,United States,38.038887,-80.730834,0,0,Non-Fatal,non-fatal,False
95964,ERA17FA313,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/95964/pdf,9/5/2017,Jacksonburg,West Virginia,United States,39.461666,-80.958335,2,0,Fatal,fatal,True
96413,ERA18LA040,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96413/pdf,12/1/2017,Ravenswood,West Virginia,United States,38.933055,-81.818054,0,0,Non-Fatal,non-fatal,False
96648,ERA18LA067,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96648/pdf,1/21/2018,Martinsburg,West Virginia,United States,39.402221,-77.983055,0,0,Non-Fatal,non-fatal,False
98464,GAA19CA018,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/98464/pdf,10/7/2018,Manchester,West Virginia,United States,40.533054,-80.541114,0,0,Non-Fatal,non-fatal,False
98886,ERA19LA086,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/98886/pdf,11/18/2018,Petersburg,West Virginia,United States,38.995555,-79.145835,0,0,Non-Fatal,non-fatal,False
99649,CEN19LA172,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/99649/pdf,6/14/2019,Hedgesville,West Virginia,United States,39.574722,-77.971389,0,0,Non-Fatal,non-fatal,False
99735,ERA19TA204,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/99735/pdf,6/29/2019,Parsons,West Virginia,United States,39.226943,-79.720832,0,1,Non-Fatal,non-fatal,False
100200,GAA19CA525,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100200/pdf,9/4/2019,Charleston,West Virginia,United States,38.369445,-81.601943,0,0,Non-Fatal,non-fatal,False
100486,ERA20FA019,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100486/pdf,10/24/2019,Summit Point,West Virginia,United States,39.253055,-77.961112,2,0,Fatal,fatal,True
100871,ERA20FA088,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/100871/pdf,1/27/2020,Grafton,West Virginia,United States,39.393054,-80.048889,1,0,Fatal,fatal,True
102904,ERA21LA182,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/102904/pdf,4/10/2021,Bluefield,West Virginia,United States,37.295948,-81.207519,0,0,Non-Fatal,non-fatal,False
103277,ERA21LA255,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103277/pdf,5/12/2021,Martinsburg,West Virginia,United States,39.402357,-77.982999,0,0,Non-Fatal,non-fatal,False
103609,ERA21LA311,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103609/pdf,7/31/2021,Martinsburg,West Virginia,United States,39.402357,-77.982999,0,0,Non-Fatal,non-fatal,False
103961,ERA21FA377,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/103961/pdf,9/26/2021,Lansing,West Virginia,United States,38.08354,-81.06757,3,0,Fatal,fatal,True
