MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82691,CEN12LA135,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82691/pdf,1/13/2012,El Dorado,Kansas,United States,37.819248,-96.850662,0,0,Non-Fatal,non-fatal,False
83273,CEN12CA219,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83273/pdf,3/31/2012,Emporia,Kansas,United States,38.423053,-96.371948,0,0,Non-Fatal,non-fatal,False
83326,CEN12CA233,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83326/pdf,4/7/2012,Marienthal,Kansas,United States,38.487499,-101.223609,0,0,Non-Fatal,non-fatal,False
83339,CEN12LA236,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83339/pdf,4/9/2012,Lakin,Kansas,United States,37.977222,-101.20333,0,1,Non-Fatal,non-fatal,False
83546,CEN12LA267,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83546/pdf,5/2/2012,Valley Falls,Kansas,United States,39.339851,-95.460609,0,0,Non-Fatal,non-fatal,False
83600,CEN12LA288,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83600/pdf,5/9/2012,Rose Hill,Kansas,United States,37.539886,-97.250915,0,0,Non-Fatal,non-fatal,False
83610,CEN12FA290,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83610/pdf,5/11/2012,Chanute,Kansas,United States,37.638332,-96.613052,4,1,Fatal,fatal,True
83661,CEN12LA304,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83661/pdf,5/14/2012,El Dorado,Kansas,United States,37.77111,-96.817222,0,0,Non-Fatal,non-fatal,False
83746,CEN12CA315,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83746/pdf,5/25/2012,Wichita,Kansas,United States,37.741943,-97.219444,0,0,Non-Fatal,non-fatal,False
83872,CEN12CA342,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83872/pdf,5/26/2012,Fort Scott,Kansas,United States,37.798332,-94.769165,0,0,Non-Fatal,non-fatal,False
83983,CEN12LA373,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83983/pdf,6/6/2012,Gardner,Kansas,United States,38.644721,-94.96083,0,0,Non-Fatal,non-fatal,False
84423,CEN12LA471,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84423/pdf,7/21/2012,Augusta,Kansas,United States,37.671665,-97.077774,0,0,Non-Fatal,non-fatal,False
84529,CEN12CA499,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84529/pdf,7/30/2012,Hutchinson,Kansas,United States,38.065277,-97.860557,0,0,Non-Fatal,non-fatal,False
84569,CEN12LA514,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84569/pdf,8/3/2012,Holcomb,Kansas,United States,37.98611,-100.989166,0,0,Non-Fatal,non-fatal,False
