MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82591,WPR12CA073,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82591/pdf,1/1/2012,Eureka,California,United States,40.803333,-124.112777,0,0,Non-Fatal,non-fatal,False
82682,WPR12CA077,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82682/pdf,1/14/2012,San Diego,California,United States,32.572223,-116.980278,0,0,Non-Fatal,non-fatal,False
82757,WPR12CA083,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82757/pdf,1/26/2012,Santa Barbara,California,United States,34.426109,-119.841392,0,0,Non-Fatal,non-fatal,False
82772,WPR12LA085,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82772/pdf,1/30/2012,San Diego,California,United States,32.82611,-116.972221,1,0,Fatal,fatal,True
82812,WPR12LA090,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82812/pdf,2/3/2012,Dinsmore,California,United States,40.491943,-123.598052,0,1,Non-Fatal,non-fatal,False
82815,WPR12LA093,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82815/pdf,2/5/2012,Fresno,California,United States,36.808887,-119.924163,1,0,Fatal,fatal,True
82820,WPR12LA097,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82820/pdf,1/7/2012,Santa Ana,California,United States,33.675556,-117.868057,0,0,Non-Fatal,non-fatal,False
82854,WPR12LA096,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82854/pdf,1/20/2012,Brawley,California,United States,32.993057,-115.516944,0,0,Non-Fatal,non-fatal,False
82917,WPR12LA108,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82917/pdf,2/17/2012,Lewiston,California,United States,40.674446,-122.826942,0,0,Non-Fatal,non-fatal,False
82926,WPR12LA109,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82926/pdf,2/19/2012,Antioch,California,United States,38.035278,-121.755279,0,0,Non-Fatal,non-fatal,False
82950,WPR12LA113,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82950/pdf,2/21/2012,Mariposa,California,United States,37.383056,-119.991668,0,0,Non-Fatal,non-fatal,False
82951,WPR12CA114,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82951/pdf,2/19/2012,Woodland,California,United States,38.773887,-121.871948,0,0,Non-Fatal,non-fatal,False
82956,WPR12LA115,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82956/pdf,2/22/2012,Farmington,California,United States,37.930831,-121.02861,0,1,Non-Fatal,non-fatal,False
82971,WPR12CA118,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82971/pdf,2/25/2012,Poway,California,United States,32.933887,-116.996948,0,0,Non-Fatal,non-fatal,False
83021,WPR12TA120,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83021/pdf,2/29/2012,Napa,California,United States,38.207778,-122.275001,0,0,Non-Fatal,non-fatal,False
83022,WPR12CA121,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83022/pdf,3/2/2012,Corona,California,United States,33.891944,-117.601387,0,0,Non-Fatal,non-fatal,False
83032,WPR12LA122,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83032/pdf,3/4/2012,Fallbrook,California,United States,33.354167,-117.250831,0,1,Non-Fatal,non-fatal,False
83081,WPR12LA126,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83081/pdf,3/8/2012,Willits,California,United States,39.666942,-123.590553,0,0,Non-Fatal,non-fatal,False
83088,WPR12LA128,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83088/pdf,3/10/2012,Rio Linda,California,United States,38.694999,-121.469718,0,0,Non-Fatal,non-fatal,False
83089,WPR12CA129,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83089/pdf,3/11/2012,Santa Clarita,California,United States,34.548053,-118.335281,0,0,Non-Fatal,non-fatal,False
83121,WPR12CA132,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83121/pdf,3/4/2012,San Jose,California,United States,37.332778,-121.819725,0,0,Non-Fatal,non-fatal,False
83152,WPR12FA139,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83152/pdf,3/14/2012,Panoche,California,United States,36.528057,-120.843055,1,0,Fatal,fatal,True
83153,WPR12LA140,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83153/pdf,3/15/2012,Palo Alto,California,United States,37.460277,-122.108612,0,0,Non-Fatal,non-fatal,False
83185,WPR12LA141,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83185/pdf,3/20/2012,Santa Maria,California,United States,34.884998,-120.393058,0,0,Non-Fatal,non-fatal,False
83304,WPR12CA153,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83304/pdf,4/3/2012,Johnson Valley,California,United States,34.337223,-116.579719,0,0,Non-Fatal,non-fatal,False
83310,WPR12FA154,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83310/pdf,4/5/2012,Ludlow,California,United States,34.944721,-115.95639,1,0,Fatal,fatal,True
83317,WPR12FA155,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83317/pdf,4/8/2012,Salinas,California,United States,36.666389,-121.553611,2,0,Fatal,fatal,True
83403,WPR12CA166,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83403/pdf,4/15/2012,Rosamond,California,United States,34.866664,-118.199996,0,0,Non-Fatal,non-fatal,False
83416,WPR12CA169,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83416/pdf,4/17/2012,Georgetown,California,United States,38.919166,-120.863609,0,0,Non-Fatal,non-fatal,False
83428,WPR12CA173,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83428/pdf,2/17/2012,Temecula,California,United States,33.531665,-117.050003,0,0,Non-Fatal,non-fatal,False
83443,WPR12CA177,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83443/pdf,4/20/2012,Sierraville,California,United States,39.582221,-120.351943,0,0,Non-Fatal,non-fatal,False
83465,WPR12LA182,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83465/pdf,4/22/2012,Cedarville,California,United States,41.598888,-120.094444,0,0,Non-Fatal,non-fatal,False
