MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82684,ERA12FA146,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82684/pdf,1/16/2012,Philadelphia,Mississippi,United States,32.793888,-89.123611,1,0,Fatal,fatal,True
82902,ERA12LA180,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82902/pdf,2/14/2012,Amory,Mississippi,United States,34.080554,-88.494163,0,1,Non-Fatal,non-fatal,False
83068,ERA12CA216,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83068/pdf,3/7/2012,Hollandale,Mississippi,United States,33.180557,-90.830276,0,0,Non-Fatal,non-fatal,False
83073,ERA12LA217,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83073/pdf,3/7/2012,Olive Branch,Mississippi,United States,34.97861,-89.786666,0,0,Non-Fatal,non-fatal,False
83232,ERA12LA258,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83232/pdf,3/27/2012,McComb,Mississippi,United States,31.173334,-90.558891,0,0,Non-Fatal,non-fatal,False
83353,ERA12CA275,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83353/pdf,4/9/2012,Ruleville,Mississippi,United States,33.575832,-90.551391,0,0,Non-Fatal,non-fatal,False
83361,ERA12CA276,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83361/pdf,4/10/2012,Iuka,Mississippi,United States,34.73722,-88.212501,0,0,Non-Fatal,non-fatal,False
83818,ERA12FA376,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83818/pdf,5/31/2012,Macon,Mississippi,United States,33.110221,-88.559043,1,0,Fatal,fatal,True
84022,ERA12CA404,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84022/pdf,6/14/2012,Tupelo,Mississippi,United States,34.268054,-88.769721,0,0,Non-Fatal,non-fatal,False
84220,ERA12FA433,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84220/pdf,7/8/2012,New Site,Mississippi,United States,34.55389,-88.418052,3,0,Fatal,fatal,True
