MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
83122,ERA12LA224,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83122/pdf,3/13/2012,Rabbit Hash,Kentucky,United States,38.942222,-84.784721,0,1,Non-Fatal,non-fatal,False
83261,ERA12FA262,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83261/pdf,4/1/2012,Calhoun,Kentucky,United States,37.550834,-87.276947,1,0,Fatal,fatal,True
83366,ERA12CA277,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83366/pdf,4/10/2012,Georgetown,Kentucky,United States,38.234443,-84.434448,0,0,Non-Fatal,non-fatal,False
83386,ERA12FA280,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83386/pdf,4/14/2012,Hudson,Kentucky,United States,37.685832,-86.335556,1,0,Fatal,fatal,True
83442,ERA12LA294,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83442/pdf,4/19/2012,Richmond,Kentucky,United States,37.640277,-84.348335,0,0,Non-Fatal,non-fatal,False
83583,ERA12CA323,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83583/pdf,5/8/2012,Paducah,Kentucky,United States,37.05611,-88.770278,0,0,Non-Fatal,non-fatal,False
83948,ERA12CA392,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83948/pdf,6/12/2012,Owenton,Kentucky,United States,38.622776,-84.778892,0,0,Non-Fatal,non-fatal,False
84356,ERA12CA462,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84356/pdf,7/15/2012,Wilmore,Kentucky,United States,37.890556,-84.688613,0,2,Non-Fatal,non-fatal,False
84735,ERA12CA516,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84735/pdf,8/19/2012,West Liberty,Kentucky,United States,37.908611,-83.251113,0,1,Non-Fatal,non-fatal,False
84945,ERA12CA546,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84945/pdf,8/30/2012,Bardstown,Kentucky,United States,37.808612,-85.493057,0,0,Non-Fatal,non-fatal,False
84947,ERA12CA547,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84947/pdf,9/5/2012,Elizabethtown,Kentucky,United States,37.685001,-85.921669,0,0,Non-Fatal,non-fatal,False
85119,ERA12LA575,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85119/pdf,9/22/2012,Fort Thomas,Kentucky,United States,38.36021,-92.209579,0,0,Non-Fatal,non-fatal,False
