MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82941,ERA12CA189,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82941/pdf,2/18/2012,Caldwell,New Jersey,United States,40.875278,-74.281387,0,0,Non-Fatal,non-fatal,False
83025,ERA12CA204,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83025/pdf,3/2/2012,Bedminster,New Jersey,United States,40.626945,-74.675277,0,1,Non-Fatal,non-fatal,False
83390,ERA12CA284,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83390/pdf,4/15/2012,Lincoln Park,New Jersey,United States,40.947498,-74.314445,0,0,Non-Fatal,non-fatal,False
83406,ERA12LA287,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83406/pdf,4/13/2012,Cross Keys,New Jersey,United States,40.299049,-74.520561,0,0,Non-Fatal,non-fatal,False
83808,ERA12CA374,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83808/pdf,5/26/2012,Farmingdale,New Jersey,United States,40.185276,-74.121391,0,0,Non-Fatal,non-fatal,False
84082,ERA12CA414,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84082/pdf,6/23/2012,West Milford,New Jersey,United States,41.123889,-74.34111,0,0,Non-Fatal,non-fatal,False
84140,ERA12LA425,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84140/pdf,6/29/2012,Lakewood,New Jersey,United States,40.063331,-74.18222,0,0,Non-Fatal,non-fatal,False
84157,ERA12CA427,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84157/pdf,6/28/2012,Sussex,New Jersey,United States,41.200279,-74.620552,0,0,Non-Fatal,non-fatal,False
84403,ERA12LA470,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84403/pdf,7/21/2012,Farmingdale,New Jersey,United States,40.186943,-74.124443,0,0,Non-Fatal,non-fatal,False
84465,ERA12LA482,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84465/pdf,7/26/2012,Green Creek,New Jersey,United States,39.064998,-74.909446,0,0,Non-Fatal,non-fatal,False
84812,ERA12CA533,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84812/pdf,8/24/2012,Robbinsville,New Jersey,United States,40.21389,-74.601669,0,0,Non-Fatal,non-fatal,False
84847,ERA12LA535,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84847/pdf,8/29/2012,Millville,New Jersey,United States,39.370277,-75.07611,1,1,Fatal,fatal,True
84952,ERA12LA549,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84952/pdf,9/6/2012,Manville,New Jersey,United States,40.524444,-74.598052,0,2,Non-Fatal,non-fatal,False
85046,ERA12FA563,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85046/pdf,9/15/2012,West Windsor,New Jersey,United States,40.299999,-74.668609,1,0,Fatal,fatal,True
85116,ERA12CA573,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85116/pdf,9/21/2012,Berlin,New Jersey,United States,39.773612,-74.941947,0,0,Non-Fatal,non-fatal,False
86595,ERA13LA191,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86595/pdf,4/5/2013,Hammonton,New Jersey,United States,39.667499,-74.757774,0,0,Non-Fatal,non-fatal,False
87047,ERA13FA259,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87047/pdf,5/31/2013,Linden,New Jersey,United States,40.621665,-74.252777,1,1,Fatal,fatal,True
87275,ERA13LA300,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87275/pdf,6/22/2013,Lumberton,New Jersey,United States,39.934165,-74.80722,0,0,Non-Fatal,non-fatal,False
87421,ERA13CA316,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/87421/pdf,7/5/2013,Blairstown,New Jersey,United States,40.969444,-74.991668,0,0,Non-Fatal,non-fatal,False
