MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82704,CEN12FA139,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82704/pdf,1/19/2012,Centerville,Louisiana,United States,29.5275,-91.395553,2,0,Fatal,fatal,True
83106,CEN12CA185,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83106/pdf,3/11/2012,Belle Chase,Louisiana,United States,29.866111,-90.022224,0,0,Non-Fatal,non-fatal,False
83177,CEN12CA194,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83177/pdf,3/15/2012,New Orleans,Louisiana,United States,30.342777,-90.028053,0,0,Non-Fatal,non-fatal,False
83229,CEN12CA207,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83229/pdf,3/26/2012,Crowley,Louisiana,United States,30.213888,-92.339721,0,0,Non-Fatal,non-fatal,False
83373,CEN12CA240,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83373/pdf,4/10/2012,Monroe,Louisiana,United States,32.510833,-92.03778,0,0,Non-Fatal,non-fatal,False
83445,CEN12FA250,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83445/pdf,4/17/2012,Gulf of Mexico,Louisiana,United States,28.0925,-92.233612,0,0,Non-Fatal,non-fatal,False
83552,CEN12CA272,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83552/pdf,4/27/2012,Vidalia,Louisiana,United States,31.561944,-91.506385,0,0,Non-Fatal,non-fatal,False
84068,CEN12LA388,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84068/pdf,6/23/2012,Mamou,Louisiana,United States,30.6975,-92.413887,0,0,Non-Fatal,non-fatal,False
84172,CEN12LA417,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84172/pdf,6/29/2012,New Iberia,Louisiana,United States,29.961944,-91.83139,0,1,Non-Fatal,non-fatal,False
84285,CEN12LA434,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84285/pdf,6/26/2012,New Orleans,Louisiana,United States,30.042222,-90.028053,0,0,Non-Fatal,non-fatal,False
84387,CEN12LA459,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84387/pdf,7/18/2012,Wisner,Louisiana,United States,31.946111,-91.562774,0,1,Non-Fatal,non-fatal,False
84537,CEN12LA500,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84537/pdf,8/1/2012,Newellton,Louisiana,United States,32.0625,-91.254165,0,0,Non-Fatal,non-fatal,False
84598,CEN12CA526,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84598/pdf,8/3/2012,Leesville,Louisiana,United States,31.168333,-93.342498,0,0,Non-Fatal,non-fatal,False
84686,CEN12CA544,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84686/pdf,8/15/2012,Kaplan,Louisiana,United States,30.0,-92.26667,0,1,Non-Fatal,non-fatal,False
84954,CEN12FA611,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84954/pdf,9/6/2012,Winnsboro,Louisiana,United States,32.146389,-91.698608,1,0,Fatal,fatal,True
85252,CEN13FA003,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85252/pdf,10/5/2012,Intracoastal City,Louisiana,United States,29.787221,-92.158332,1,0,Fatal,fatal,True
85294,CEN13FA009,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85294/pdf,10/10/2012,Crowley,Louisiana,United States,30.085277,-92.382499,1,0,Fatal,fatal,True
85333,CEN13FA012,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85333/pdf,10/14/2012,Simpson,Louisiana,United States,31.299165,-92.888885,1,0,Fatal,fatal,True
85405,CEN13FA025,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85405/pdf,10/22/2012,Houma,Louisiana,United States,29.559999,-90.666114,0,1,Non-Fatal,non-fatal,False
