MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82624,WPR12LA075,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82624/pdf,1/5/2012,Las Vegas,Nevada,United States,36.20861,-115.195274,0,0,Non-Fatal,non-fatal,False
82867,WPR12CA100,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82867/pdf,2/11/2012,Las Vegas,Nevada,United States,36.295833,-115.338333,0,0,Non-Fatal,non-fatal,False
83057,DCA12PA049,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83057/pdf,3/6/2012,Fallon,Nevada,United States,39.417778,-118.698608,1,0,Fatal,fatal,True
83191,WPR12CA142,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83191/pdf,3/21/2012,Jean,Nevada,United States,35.767776,-115.324447,0,0,Non-Fatal,non-fatal,False
83325,WPR12CA162,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83325/pdf,4/8/2012,Henderson,Nevada,United States,35.972778,-115.134445,0,0,Non-Fatal,non-fatal,False
83686,WPR12FA216,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83686/pdf,5/18/2012,Boulder City,Nevada,United States,35.954166,-114.881942,2,0,Fatal,fatal,True
83689,WPR12LA218,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83689/pdf,5/19/2012,Kingston,Nevada,United States,39.206111,-117.039718,1,0,Fatal,fatal,True
83894,WPR12LA250,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83894/pdf,6/7/2012,Sparks,Nevada,United States,39.885555,-119.780555,0,0,Non-Fatal,non-fatal,False
83962,WPR12LA262,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83962/pdf,6/8/2012,Smith Valley,Nevada,United States,38.833332,-119.395553,0,0,Non-Fatal,non-fatal,False
84376,WPR12LA313,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84376/pdf,7/19/2012,Wells,Nevada,United States,41.117221,-114.922225,0,0,Non-Fatal,non-fatal,False
84427,WPR12TA323,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84427/pdf,7/23/2012,Elko,Nevada,United States,40.760833,-115.687225,0,0,Non-Fatal,non-fatal,False
84879,WPR12CA381,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84879/pdf,8/31/2012,Gerlach,Nevada,United States,40.990833,-118.961944,0,0,Non-Fatal,non-fatal,False
85006,WPR12CA415,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85006/pdf,9/8/2012,Elko,Nevada,United States,40.824722,-115.791664,0,0,Non-Fatal,non-fatal,False
85044,WPR12FA421,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85044/pdf,9/14/2012,Reno,Nevada,United States,39.668056,-119.548614,0,0,Non-Fatal,non-fatal,False
85067,WPR12LA422,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85067/pdf,9/11/2012,Reno,Nevada,United States,39.668056,-119.876388,0,0,Non-Fatal,non-fatal,False
85138,WPR12TA436,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85138/pdf,9/24/2012,Las Vegas,Nevada,United States,36.207221,-115.184448,0,0,Non-Fatal,non-fatal,False
85225,WPR13FA001,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85225/pdf,10/2/2012,Beatty,Nevada,United States,36.856666,-116.785278,0,1,Non-Fatal,non-fatal,False
