MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
83050,ERA12CA211,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83050/pdf,2/19/2012,Mayaquez,Puerto Rico,United States,18.221748,-66.589309,0,0,Non-Fatal,non-fatal,False
83140,DCA12FA051,https://www.ntsb.gov/investigations/AccidentReports/Reports/AAR1404.pdf,3/15/2012,San Juan,Puerto Rico,United States,18.440834,-65.972503,2,0,Fatal,fatal,True
84470,ERA12FA484,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84470/pdf,7/25/2012,San Juan,Puerto Rico,United States,18.455278,-66.104721,1,0,Fatal,fatal,True
84730,ERA12TA515,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84730/pdf,8/18/2012,San Juan,Puerto Rico,United States,18.426944,-66.076385,0,0,Non-Fatal,non-fatal,False
86339,ERA13LA152,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86339/pdf,3/2/2013,Ciales,Puerto Rico,United States,18.305833,-66.567779,0,0,Non-Fatal,non-fatal,False
88867,ERA14CA140,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/88867/pdf,3/1/2014,Mayaguez,Puerto Rico,United States,18.255556,-67.14833,0,0,Non-Fatal,non-fatal,False
89060,ERA14LA198,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/89060/pdf,4/13/2014,Aguas Buenas,Puerto Rico,United States,18.256111,-66.181114,0,0,Non-Fatal,non-fatal,False
90559,ERA15CA089,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/90559/pdf,1/2/2015,Barranquitas,Puerto Rico,United States,18.209722,-66.293891,0,0,Non-Fatal,non-fatal,False
90589,ERA15FA096,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/90589/pdf,1/10/2015,Catano,Puerto Rico,United States,18.456666,-66.098335,1,0,Fatal,fatal,True
90755,ERA15LA133,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/90755/pdf,2/19/2015,Rincon,Puerto Rico,United States,18.291944,-67.22583,1,0,Fatal,fatal,True
90846,ERA15LA151,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/90846/pdf,3/9/2015,San Juan,Puerto Rico,United States,18.459167,-66.081665,0,0,Non-Fatal,non-fatal,False
91625,ERA15LA280,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/91625/pdf,7/24/2015,Vega Baja,Puerto Rico,United States,18.483055,-66.347503,0,0,Non-Fatal,non-fatal,False
91845,ERA15LA323,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/91845/pdf,8/22/2015,Dorado,Puerto Rico,United States,18.436666,-66.278053,0,1,Non-Fatal,non-fatal,False
92479,ERA16LA076,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/92479/pdf,12/19/2015,Guanica,Puerto Rico,United States,17.989721,-66.925552,0,0,Non-Fatal,non-fatal,False
94424,ERA17CA056,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94424/pdf,10/25/2016,Ponce,Puerto Rico,United States,18.010833,-66.563331,0,0,Non-Fatal,non-fatal,False
94847,ERA17LA126,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/94847/pdf,2/21/2017,San Juan,Puerto Rico,United States,18.456666,-66.098335,0,0,Non-Fatal,non-fatal,False
95116,GAA17CA261,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/95116/pdf,5/5/2017,Arecibo,Puerto Rico,United States,18.450834,-66.675552,0,0,Non-Fatal,non-fatal,False
95494,ERA17LA227,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/95494/pdf,7/4/2017,San Juan,Puerto Rico,United States,18.458333,-66.089447,0,0,Non-Fatal,non-fatal,False
96126,ERA18LA002,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96126/pdf,10/2/2017,San Juan,Puerto Rico,United States,18.456666,-66.098335,1,1,Fatal,fatal,True
96796,ERA18LA091,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/96796/pdf,1/11/2018,San Juan,Puerto Rico,United States,18.241666,-65.819168,0,1,Non-Fatal,non-fatal,False
97433,ERA18LA165,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97433/pdf,6/10/2018,ARECIBO,Puerto Rico,United States,18.221651,-66.590759,0,1,Non-Fatal,non-fatal,False
97609,GAA18CA378,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97609/pdf,6/16/2018,Yabucoa,Puerto Rico,United States,18.051111,-65.879447,0,0,Non-Fatal,non-fatal,False
97672,ERA18LA183,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97672/pdf,6/30/2018,Rio Grande,Puerto Rico,United States,18.401945,-65.773612,1,0,Fatal,fatal,True
97798,ERA18TA193,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/97798/pdf,7/14/2018,Arecibo,Puerto Rico,United States,18.455278,-66.663055,0,1,Non-Fatal,non-fatal,False
