MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82734,ANC12CA018,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82734/pdf,1/21/2012,Beluga,Alaska,United States,61.644721,-150.101943,0,0,Non-Fatal,non-fatal,False
82756,ANC12CA020,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82756/pdf,1/26/2012,Old Minto,Alaska,United States,60.209575,-162.030181,0,0,Non-Fatal,non-fatal,False
82889,ANC12CA022,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82889/pdf,2/10/2012,McCarthy,Alaska,United States,62.100051,-145.529891,0,0,Non-Fatal,non-fatal,False
82942,ANC12CA023,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82942/pdf,2/20/2012,Anchorage,Alaska,United States,61.168056,-149.971939,0,0,Non-Fatal,non-fatal,False
83150,ANC12CA027,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83150/pdf,3/9/2012,Naknek,Alaska,United States,58.778331,-156.942214,0,0,Non-Fatal,non-fatal,False
83257,ANC12FA028,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83257/pdf,3/30/2012,Sleetmute,Alaska,United States,61.940929,-157.620376,2,0,Fatal,fatal,True
83352,ANC12CA029,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83352/pdf,3/30/2012,Palmer,Alaska,United States,61.186389,-148.592498,0,0,Non-Fatal,non-fatal,False
83407,ANC12CA030,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83407/pdf,4/15/2012,Fairbanks,Alaska,United States,64.815277,-147.856384,0,0,Non-Fatal,non-fatal,False
83447,ANC12LA031,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83447/pdf,4/21/2012,Fairbanks,Alaska,United States,64.815277,-147.856384,0,1,Non-Fatal,non-fatal,False
83452,ANC12CA032,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83452/pdf,4/21/2012,Palmer,Alaska,United States,61.672779,-149.40277,0,0,Non-Fatal,non-fatal,False
83509,ANC12CA034,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83509/pdf,4/29/2012,Palmer,Alaska,United States,61.476943,-148.748886,0,0,Non-Fatal,non-fatal,False
83510,ANC12TA035,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83510/pdf,4/27/2012,Paxon,Alaska,United States,61.210491,-149.890518,0,0,Non-Fatal,non-fatal,False
