MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82615,CEN12CA121,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82615/pdf,1/3/2012,Truth or Consequences,New Mexico,United States,33.236946,-107.271667,0,0,Non-Fatal,non-fatal,False
82721,CEN12CA140,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82721/pdf,1/15/2012,Angle Fire,New Mexico,United States,36.421943,-105.289718,0,0,Non-Fatal,non-fatal,False
83001,CEN12FA174,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83001/pdf,3/1/2012,Belen,New Mexico,United States,34.650966,-106.769645,2,0,Fatal,fatal,True
83511,CEN12LA261,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83511/pdf,4/26/2012,Albuquerque,New Mexico,United States,35.090736,-106.900825,0,0,Non-Fatal,non-fatal,False
83523,CEN12LA265,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83523/pdf,4/29/2012,Clines Corner,New Mexico,United States,35.280834,-105.848335,0,0,Non-Fatal,non-fatal,False
83606,CEN12LA289,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83606/pdf,5/10/2012,Grants,New Mexico,United States,35.150863,-107.829208,0,0,Non-Fatal,non-fatal,False
83612,CEN12FA291,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83612/pdf,5/11/2012,Las Vegas,New Mexico,United States,35.6525,-105.13861,1,0,Fatal,fatal,True
83936,CEN12LA359,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83936/pdf,6/9/2012,Santa Teresa,New Mexico,United States,31.880277,-106.703056,0,0,Non-Fatal,non-fatal,False
84053,CEN12LA387,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84053/pdf,6/21/2012,Santa Teresa,New Mexico,United States,31.880556,-106.70333,0,0,Non-Fatal,non-fatal,False
84265,CEN12LA427,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84265/pdf,7/7/2012,Taos,New Mexico,United States,36.421943,-105.723052,0,2,Non-Fatal,non-fatal,False
84272,CEN12CA429,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84272/pdf,7/8/2012,Anthony,New Mexico,United States,26.580577,-98.520225,0,0,Non-Fatal,non-fatal,False
84519,CEN12CA496,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84519/pdf,7/29/2012,Los Lunas,New Mexico,United States,34.759723,-106.745277,0,0,Non-Fatal,non-fatal,False
