MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82688,CEN12LA134,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82688/pdf,1/13/2012,Bartlesville,Oklahoma,United States,36.729789,-96.069648,0,0,Non-Fatal,non-fatal,False
83033,CEN12LA179,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83033/pdf,3/3/2012,Oklahoma City,Oklahoma,United States,35.488056,-97.823608,1,0,Fatal,fatal,True
83335,CEN12LA235,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83335/pdf,3/30/2012,Alva,Oklahoma,United States,37.503055,-99.009719,0,0,Non-Fatal,non-fatal,False
83548,CEN12CA269,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83548/pdf,4/29/2012,Hugo,Oklahoma,United States,34.033611,-95.538612,0,0,Non-Fatal,non-fatal,False
83645,CEN12LA299,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83645/pdf,5/14/2012,Shawnee,Oklahoma,United States,35.357223,-96.943336,0,0,Non-Fatal,non-fatal,False
83690,CEN12LA307,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83690/pdf,5/19/2012,Checotah,Oklahoma,United States,35.472499,-95.573333,1,0,Fatal,fatal,True
83745,CEN12LA314,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83745/pdf,5/21/2012,Ardmore,Oklahoma,United States,34.146945,-97.122497,0,0,Non-Fatal,non-fatal,False
83794,CEN12CA329,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83794/pdf,5/29/2012,Pryor,Oklahoma,United States,36.225276,-95.330001,0,0,Non-Fatal,non-fatal,False
83955,CEN12LA368,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83955/pdf,6/12/2012,Hooker,Oklahoma,United States,36.850276,-101.221664,0,2,Non-Fatal,non-fatal,False
84362,CEN12CA454,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84362/pdf,7/15/2012,Jenks,Oklahoma,United States,36.003887,-95.967498,0,0,Non-Fatal,non-fatal,False
84618,CEN12CA533,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84618/pdf,8/7/2012,Newkirk,Oklahoma,United States,36.95,-96.951942,0,0,Non-Fatal,non-fatal,False
85013,CEN12CA625,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85013/pdf,9/9/2012,Geary,Oklahoma,United States,35.619445,-98.522499,0,0,Non-Fatal,non-fatal,False
85307,CEN12CA671,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85307/pdf,8/29/2012,Goldsby,Oklahoma,United States,35.153057,-97.468887,0,0,Non-Fatal,non-fatal,False
85418,CEN13CA027,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85418/pdf,10/19/2012,Helena,Oklahoma,United States,36.54639,-98.270553,0,0,Non-Fatal,non-fatal,False
85526,CEN13FA051,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85526/pdf,11/6/2012,Anadarko,Oklahoma,United States,35.041667,-98.265274,1,0,Fatal,fatal,True
85888,CEN13TA113,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85888/pdf,12/21/2012,Oklahoma City,Oklahoma,United States,35.404167,-97.588607,0,0,Non-Fatal,non-fatal,False
85938,CEN13FA121,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85938/pdf,1/2/2013,Seminole,Oklahoma,United States,35.30722,-96.580558,0,4,Non-Fatal,non-fatal,False
86019,CEN13LA132,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86019/pdf,1/7/2013,Antlers,Oklahoma,United States,34.231109,-95.620834,0,0,Non-Fatal,non-fatal,False
86050,CEN13FA137,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86050/pdf,1/19/2013,Mangum,Oklahoma,United States,35.916667,-99.591941,3,0,Fatal,fatal,True
86185,CEN13LA155,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86185/pdf,2/6/2013,Tulsa,Oklahoma,United States,36.198333,-95.888053,0,0,Non-Fatal,non-fatal,False
86262,CEN13LA167,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86262/pdf,2/7/2013,Idabel,Oklahoma,United States,33.909168,-94.859443,0,0,Non-Fatal,non-fatal,False
86280,CEN13FA174,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86280/pdf,2/22/2013,Oklahoma City,Oklahoma,United States,35.565555,-97.646942,2,1,Fatal,fatal,True
86397,CEN13CA189,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86397/pdf,3/11/2013,El Reno,Oklahoma,United States,35.468055,-98.002502,0,0,Non-Fatal,non-fatal,False
86577,CEN13FA217,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86577/pdf,4/1/2013,Guymon,Oklahoma,United States,36.730556,-101.605278,2,0,Fatal,fatal,True
86604,CEN13FA221,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/86604/pdf,4/7/2013,Collinsville,Oklahoma,United States,36.365276,-95.84111,2,0,Fatal,fatal,True
