MKey,NTSBNumber,Report,EventDate,City,StateOrRegion,Country,Latitude,Longitude,FatalInjuries,SeriousInjuries,InjuryLevel,InjuryCategory,IsFatal
82671,CEN12CA131,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82671/pdf,1/11/2012,Alanson,Michigan,United States,45.443889,-84.786666,0,1,Non-Fatal,non-fatal,False
82819,CEN12LA149,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/82819/pdf,2/4/2012,Ray,Michigan,United States,42.729442,-82.900558,1,0,Fatal,fatal,True
83189,CEN12LA197,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83189/pdf,3/21/2012,Pinconning,Michigan,United States,43.846942,-84.01139,0,1,Non-Fatal,non-fatal,False
83252,CEN12CA215,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83252/pdf,3/27/2012,Battle Creek,Michigan,United States,42.306388,-85.25,0,0,Non-Fatal,non-fatal,False
83308,CEN12LA231,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83308/pdf,4/5/2012,Ann Arbor,Michigan,United States,42.220275,-83.740554,0,1,Non-Fatal,non-fatal,False
83549,CEN12CA270,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83549/pdf,5/1/2012,Three Rivers,Michigan,United States,41.95972,-85.593055,0,0,Non-Fatal,non-fatal,False
83631,CEN12CA294,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83631/pdf,5/13/2012,Au Gres,Michigan,United States,44.0,-83.666664,0,1,Non-Fatal,non-fatal,False
83640,CEN12LA296,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83640/pdf,5/13/2012,Hanover Township,Michigan,United States,42.087776,-84.486114,0,0,Non-Fatal,non-fatal,False
83683,CEN12CA305,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83683/pdf,5/16/2012,Crystal Falls,Michigan,United States,46.008888,-88.273887,0,0,Non-Fatal,non-fatal,False
83704,CEN12LA308,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83704/pdf,5/20/2012,Frankenmuth,Michigan,United States,43.313888,-83.696113,0,0,Non-Fatal,non-fatal,False
83751,CEN12LA318,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83751/pdf,5/25/2012,Saline,Michigan,United States,42.18222,-83.718887,0,2,Non-Fatal,non-fatal,False
83780,CEN12LA324,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83780/pdf,5/28/2012,Perry,Michigan,United States,42.805278,-84.238334,1,1,Fatal,fatal,True
83798,CEN12LA330,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83798/pdf,5/29/2012,Ionia,Michigan,United States,42.938056,-85.060554,1,0,Fatal,fatal,True
83864,CEN12LA339,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83864/pdf,5/12/2012,Applegate,Michigan,United States,43.351943,-82.558334,0,0,Non-Fatal,non-fatal,False
83893,CEN12LA348,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/83893/pdf,6/6/2012,Bangor,Michigan,United States,42.309505,-86.110992,0,1,Non-Fatal,non-fatal,False
84078,CEN12CA392,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84078/pdf,6/8/2012,Detroit,Michigan,United States,42.409168,-83.010002,0,0,Non-Fatal,non-fatal,False
84193,CEN12CA419,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84193/pdf,7/6/2012,Ray Township,Michigan,United States,42.736946,-82.888885,0,0,Non-Fatal,non-fatal,False
84290,CEN12CA436,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84290/pdf,7/10/2012,Sugar Loaf Mountain,Michigan,United States,44.912223,-85.813888,0,0,Non-Fatal,non-fatal,False
84476,CEN12FA487,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84476/pdf,7/27/2012,Adrian,Michigan,United States,41.869445,-84.074722,0,0,Non-Fatal,non-fatal,False
84491,CEN12LA490,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84491/pdf,7/29/2012,Gregory,Michigan,United States,42.441944,-84.064445,0,1,Non-Fatal,non-fatal,False
84688,CEN12LA545,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84688/pdf,8/12/2012,Monroe,Michigan,United States,41.959621,-83.430313,0,1,Non-Fatal,non-fatal,False
84762,CEN12LA565,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84762/pdf,8/19/2012,Onondaga,Michigan,United States,42.444999,-84.5625,0,0,Non-Fatal,non-fatal,False
84828,CEN12LA578,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84828/pdf,8/24/2012,Hart,Michigan,United States,43.678054,-86.510276,2,0,Fatal,fatal,True
84918,CEN12FA601,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84918/pdf,9/1/2012,Brighton,Michigan,United States,42.569721,-83.778335,1,1,Fatal,fatal,True
84920,CEN12CA603,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84920/pdf,8/31/2012,Pittsford,Michigan,United States,41.861946,-84.458335,0,0,Non-Fatal,non-fatal,False
84922,CEN12TA604,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/84922/pdf,9/2/2012,Newberry,Michigan,United States,46.310832,-85.456947,0,1,Non-Fatal,non-fatal,False
85016,CEN12LA626,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85016/pdf,8/12/2012,Schoolcraft,Michigan,United States,42.109722,-85.630424,0,0,Non-Fatal,non-fatal,False
85043,CEN12LA635,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/85043/pdf,9/15/2012,Mecosta,Michigan,United States,43.629165,-85.262496,0,0,Non-Fatal,non-fatal,False
